occurrenceID	basisOfRecord	scientificName	scientificNameAuthorship	taxonRank	kingdom	family	genus	specificEpithet	infraspecificEpithet	taxonRemarks	eventDate	year	month	day	recordedBy	identifiedBy	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	country	countryCode	stateProvince	county	locality	elevation	elevationUnit	habitat	associatedTaxa	occurrenceRemarks	catalogNumber	institutionCode	collectionCode	license	rightsHolder	datasetName	references
ORCHID_875	HumanObservation	Angcm equitans		species	Plantae	Orchidaceae	Angcm	equitans			2025-08-24	2025	8	24												meters				875	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_881	HumanObservation	Angraecum longicalcar	Bory	species	Plantae	Orchidaceae	Angraecum	longicalcar			2025-08-24	2025	8	24						Madagascar	MG	Native to Madagascar				meters	Epiphytic in tropical forests		Genus native to: Madagascar, Tanzania, Rwanda	881	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_882	HumanObservation	P		species	Plantae	Orchidaceae	P				2025-08-24	2025	8	24												meters				882	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_883	HumanObservation	E alata		species	Plantae	Orchidaceae	E	alata			2025-08-24	2025	8	24												meters				883	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_885	HumanObservation	Angraecum germinyanum	Bory	species	Plantae	Orchidaceae	Angraecum	germinyanum			2025-08-24	2025	8	24						Madagascar	MG	Native to Madagascar				meters	Epiphytic in tropical forests		Genus native to: Madagascar, Tanzania, Rwanda	885	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_886	HumanObservation	"Blc ""Outback"""		species	Plantae	Orchidaceae	Blc				2025-08-24	2025	8	24												meters				886	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_887	HumanObservation	Epi propinqum		species	Plantae	Orchidaceae	Epi	propinqum			2025-08-24	2025	8	24												meters				887	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_888	HumanObservation	L		species	Plantae	Orchidaceae	L				2025-08-24	2025	8	24												meters				888	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_889	HumanObservation	Ht		species	Plantae	Orchidaceae	Ht				2025-08-24	2025	8	24												meters				889	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_891	HumanObservation	Angraecum urschianum	Bory	species	Plantae	Orchidaceae	Angraecum	urschianum			2025-08-24	2025	8	24						Madagascar	MG	Native to Madagascar				meters	Epiphytic in tropical forests		Genus native to: Madagascar, Tanzania, Rwanda	891	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_892	HumanObservation	"T ""Hazel"""		species	Plantae	Orchidaceae	T				2025-08-24	2025	8	24												meters				892	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_893	HumanObservation	"T ""Sunstate"""		species	Plantae	Orchidaceae	T				2025-08-24	2025	8	24												meters				893	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_894	HumanObservation	P		species	Plantae	Orchidaceae	P				2025-08-24	2025	8	24												meters				894	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_896	HumanObservation	C		species	Plantae	Orchidaceae	C				2025-08-24	2025	8	24												meters				896	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_898	HumanObservation	Angcm germinyanum		species	Plantae	Orchidaceae	Angcm	germinyanum			2025-08-24	2025	8	24												meters				898	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_899	HumanObservation	Angraecum urschianum	Bory	species	Plantae	Orchidaceae	Angraecum	urschianum			2025-08-24	2025	8	24						Madagascar	MG	Native to Madagascar				meters	Epiphytic in tropical forests		Genus native to: Madagascar, Tanzania, Rwanda	899	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_900	HumanObservation	It		species	Plantae	Orchidaceae	It				2025-08-24	2025	8	24												meters				900	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_901	HumanObservation	Epi porpax		species	Plantae	Orchidaceae	Epi	porpax			2025-08-24	2025	8	24												meters				901	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_902	HumanObservation	"Ct ""Laughing"""		species	Plantae	Orchidaceae	Ct				2025-08-24	2025	8	24												meters				902	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_903	HumanObservation	"C ""Finkeniana"""		species	Plantae	Orchidaceae	C				2025-08-24	2025	8	24												meters				903	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_904	HumanObservation	C		species	Plantae	Orchidaceae	C				2025-08-24	2025	8	24												meters				904	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_905	HumanObservation	"Slc (Lee Ã Lc) ""Jillian"""		species	Plantae	Orchidaceae	Slc				2025-08-24	2025	8	24												meters				905	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_906	HumanObservation	"C ""Finkeniana"""		species	Plantae	Orchidaceae	C				2025-08-24	2025	8	24												meters				906	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_907	HumanObservation	Angraecum arachnites	Bory	species	Plantae	Orchidaceae	Angraecum	arachnites			2025-08-24	2025	8	24						Madagascar	MG	Native to Madagascar				meters	Epiphytic in tropical forests		Genus native to: Madagascar, Tanzania, Rwanda	907	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_916	HumanObservation	Oerstedella centradenia		species	Plantae	Orchidaceae	Oerstedella	centradenia			2025-08-24	2025	8	24												meters				916	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_917	HumanObservation	"Slc ""Beau"""		species	Plantae	Orchidaceae	Slc				2025-08-24	2025	8	24												meters				917	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_918	HumanObservation	Angraecum urschianum	Bory	species	Plantae	Orchidaceae	Angraecum	urschianum			2025-08-24	2025	8	24						Madagascar	MG	Native to Madagascar				meters	Epiphytic in tropical forests		Genus native to: Madagascar, Tanzania, Rwanda	918	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_919	HumanObservation	L albida		species	Plantae	Orchidaceae	L	albida			2025-08-24	2025	8	24												meters				919	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_920	HumanObservation	Angraecum germinyanum	Bory	species	Plantae	Orchidaceae	Angraecum	germinyanum			2025-08-24	2025	8	24						Madagascar	MG	Native to Madagascar				meters	Epiphytic in tropical forests		Genus native to: Madagascar, Tanzania, Rwanda	920	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_924	HumanObservation	"T ""White"""		species	Plantae	Orchidaceae	T				2025-08-24	2025	8	24												meters				924	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_925	HumanObservation	P		species	Plantae	Orchidaceae	P				2025-08-24	2025	8	24												meters				925	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_926	HumanObservation	"Ct ""Finkeniana"""		species	Plantae	Orchidaceae	Ct				2025-08-24	2025	8	24												meters				926	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_927	HumanObservation	"Ct ""Finkeniana"""		species	Plantae	Orchidaceae	Ct				2025-08-24	2025	8	24												meters				927	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_929	HumanObservation	I		species	Plantae	Orchidaceae	I				2025-08-24	2025	8	24												meters				929	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_930	HumanObservation	Angcm urschianum		species	Plantae	Orchidaceae	Angcm	urschianum			2025-08-24	2025	8	24												meters				930	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_932	HumanObservation	P		species	Plantae	Orchidaceae	P				2025-08-24	2025	8	24												meters				932	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_934	HumanObservation	C bowringiana		species	Plantae	Orchidaceae	C	bowringiana			2025-08-24	2025	8	24												meters				934	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_935	HumanObservation	P		species	Plantae	Orchidaceae	P				2025-08-24	2025	8	24												meters				935	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_936	HumanObservation	Enc brassavolae		species	Plantae	Orchidaceae	Enc	brassavolae			2025-08-24	2025	8	24												meters				936	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_938	HumanObservation	Microterangis hildebrandtii		species	Plantae	Orchidaceae	Microterangis	hildebrandtii			2025-08-24	2025	8	24												meters				938	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_939	HumanObservation	"Blc ""Junko"""		species	Plantae	Orchidaceae	Blc				2025-08-24	2025	8	24												meters				939	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_952	HumanObservation	Prosthechea cochleata		species	Plantae	Orchidaceae	Prosthechea	cochleata			2025-08-24	2025	8	24												meters				952	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_953	HumanObservation	Bulb		species	Plantae	Orchidaceae	Bulb				2025-08-24	2025	8	24												meters				953	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_954	HumanObservation	Angcm distichum		species	Plantae	Orchidaceae	Angcm	distichum			2025-08-24	2025	8	24												meters				954	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_955	HumanObservation	C quadricolor		species	Plantae	Orchidaceae	C	quadricolor			2025-08-24	2025	8	24												meters				955	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_956	HumanObservation	C		species	Plantae	Orchidaceae	C				2025-08-24	2025	8	24												meters				956	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_958	HumanObservation	C		species	Plantae	Orchidaceae	C				2025-08-24	2025	8	24												meters				958	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_960	HumanObservation	"T ""Hummingbird"""		species	Plantae	Orchidaceae	T				2025-08-24	2025	8	24												meters				960	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_961	HumanObservation	Cirr tingabarinum		species	Plantae	Orchidaceae	Cirr	tingabarinum			2025-08-24	2025	8	24												meters				961	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_964	HumanObservation	"L anceps ""White"""		species	Plantae	Orchidaceae	L	anceps			2025-08-24	2025	8	24												meters				964	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_965	HumanObservation	"C ""Laughing"""		species	Plantae	Orchidaceae	C				2025-08-24	2025	8	24												meters				965	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_967	HumanObservation	"C ""Maxima"""		species	Plantae	Orchidaceae	C				2025-08-24	2025	8	24												meters				967	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_970	HumanObservation	"T ""Horace"""		species	Plantae	Orchidaceae	T				2025-08-24	2025	8	24												meters				970	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_971	HumanObservation	L purpurata		species	Plantae	Orchidaceae	L	purpurata			2025-08-24	2025	8	24												meters				971	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_986	HumanObservation	Angcm urschianum		species	Plantae	Orchidaceae	Angcm	urschianum			2025-08-24	2025	8	24												meters				986	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_987	HumanObservation	C		species	Plantae	Orchidaceae	C				2025-08-24	2025	8	24												meters				987	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_988	HumanObservation	"C ""Elizabeth"""		species	Plantae	Orchidaceae	C				2025-08-24	2025	8	24												meters				988	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_989	HumanObservation	Angcm sororium		species	Plantae	Orchidaceae	Angcm	sororium			2025-08-24	2025	8	24												meters				989	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_992	HumanObservation	L purpurata		species	Plantae	Orchidaceae	L	purpurata			2025-08-24	2025	8	24												meters				992	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_994	HumanObservation	Angcm urschianum		species	Plantae	Orchidaceae	Angcm	urschianum			2025-08-24	2025	8	24												meters				994	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_995	HumanObservation	Epi porpax		species	Plantae	Orchidaceae	Epi	porpax			2025-08-24	2025	8	24												meters				995	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_996	HumanObservation	"T ""Martha"""		species	Plantae	Orchidaceae	T				2025-08-24	2025	8	24												meters				996	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_997	HumanObservation	P		species	Plantae	Orchidaceae	P				2025-08-24	2025	8	24												meters				997	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_998	HumanObservation	Angcm germinyanum		species	Plantae	Orchidaceae	Angcm	germinyanum			2025-08-24	2025	8	24												meters				998	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_999	HumanObservation	"Cirr ""Ann"""		species	Plantae	Orchidaceae	Cirr				2025-08-24	2025	8	24												meters				999	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1001	HumanObservation	"T ""Solar"""		species	Plantae	Orchidaceae	T				2025-08-24	2025	8	24												meters				1001	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1003	HumanObservation	Bulb		species	Plantae	Orchidaceae	Bulb				2025-08-24	2025	8	24												meters				1003	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_979	HumanObservation	"Bulb ""Kurizaki"""	(Thouars) Louis	species	Plantae	Orchidaceae	Bulbophyllum				2025-08-24	2025	8	24						Indonesia	ID	Native to Indonesia				meters	Epiphytic on trees in tropical rainforests		Genus native to: Indonesia, Malaysia, Thailand	979	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_980	HumanObservation	"Bulb ""Wright"""	(Thouars) Louis	species	Plantae	Orchidaceae	Bulbophyllum				2025-08-24	2025	8	24						Indonesia	ID	Native to Indonesia				meters	Epiphytic on trees in tropical rainforests		Genus native to: Indonesia, Malaysia, Thailand	980	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1017	HumanObservation	"P ""Daisy"""		species	Plantae	Orchidaceae	P				2025-08-24	2025	8	24												meters				1017	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1018	HumanObservation	"T ""Tetradip"""		species	Plantae	Orchidaceae	T				2025-08-24	2025	8	24												meters				1018	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1020	HumanObservation	"T ""Elizabeth"""		species	Plantae	Orchidaceae	T				2025-08-24	2025	8	24												meters				1020	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1022	HumanObservation	"S ""Jersey"""		species	Plantae	Orchidaceae	S				2025-08-24	2025	8	24												meters				1022	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1023	HumanObservation	Blc		species	Plantae	Orchidaceae	Blc				2025-08-24	2025	8	24												meters				1023	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1026	HumanObservation	"Pot ""Sunburst"""		species	Plantae	Orchidaceae	Pot				2025-08-24	2025	8	24												meters				1026	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1027	HumanObservation	"Cirr ""Chain"""		species	Plantae	Orchidaceae	Cirr				2025-08-24	2025	8	24												meters				1027	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1029	HumanObservation	"St ""Jersey"""		species	Plantae	Orchidaceae	St				2025-08-24	2025	8	24												meters				1029	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1030	HumanObservation	"T ""Puppy"""		species	Plantae	Orchidaceae	T				2025-08-24	2025	8	24												meters				1030	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1031	HumanObservation	"T ""Memoria"""		species	Plantae	Orchidaceae	T				2025-08-24	2025	8	24												meters				1031	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1033	HumanObservation	"B ""Cricket"""		species	Plantae	Orchidaceae	B				2025-08-24	2025	8	24												meters				1033	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1035	HumanObservation	C		species	Plantae	Orchidaceae	C				2025-08-24	2025	8	24												meters				1035	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1037	HumanObservation	Microcoelia gilpinae		species	Plantae	Orchidaceae	Microcoelia	gilpinae			2025-08-24	2025	8	24												meters				1037	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1024	HumanObservation	"Bulb ""Ann"""	(Thouars) Louis	species	Plantae	Orchidaceae	Bulbophyllum				2025-08-24	2025	8	24						Indonesia	ID	Native to Indonesia				meters	Epiphytic on trees in tropical rainforests		Genus native to: Indonesia, Malaysia, Thailand	1024	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1025	HumanObservation	Bulb plumatum	(Thouars) Louis	species	Plantae	Orchidaceae	Bulbophyllum	plumatum			2025-08-24	2025	8	24						Indonesia	ID	Native to Indonesia				meters	Epiphytic on trees in tropical rainforests		Genus native to: Indonesia, Malaysia, Thailand	1025	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1047	HumanObservation	C		species	Plantae	Orchidaceae	C				2025-08-24	2025	8	24												meters				1047	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1051	HumanObservation	"C ""Daisy"""		species	Plantae	Orchidaceae	C				2025-08-24	2025	8	24												meters				1051	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1053	HumanObservation	"C ""Elizabeth"""		species	Plantae	Orchidaceae	C				2025-08-24	2025	8	24												meters				1053	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1006	HumanObservation	Bulb falcatum	(Thouars) Louis	species	Plantae	Orchidaceae	Bulbophyllum	falcatum			2025-08-24	2025	8	24	Five Cities Orchid Society	Five Cities Orchid Society				India	IN	India		India		meters	Epiphytic on trees in tropical rainforests		Bulbophyllum falcatum - Native to India. Epiphytic orchid requiring warm, humid conditions.	1006	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1055	HumanObservation	Angcm arachnites		species	Plantae	Orchidaceae	Angcm	arachnites			2025-08-24	2025	8	24												meters				1055	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1056	HumanObservation	C		species	Plantae	Orchidaceae	C				2025-08-24	2025	8	24												meters				1056	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1059	HumanObservation	Cirr makoyanum		species	Plantae	Orchidaceae	Cirr	makoyanum			2025-08-24	2025	8	24												meters				1059	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1061	HumanObservation	Bub sp		species	Plantae	Orchidaceae	Bub	sp			2025-08-24	2025	8	24												meters				1061	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1063	HumanObservation	C		species	Plantae	Orchidaceae	C				2025-08-24	2025	8	24												meters				1063	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1065	HumanObservation	Cirr sulfureum		species	Plantae	Orchidaceae	Cirr	sulfureum			2025-08-24	2025	8	24												meters				1065	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1067	HumanObservation	Angcm sesqupedale		species	Plantae	Orchidaceae	Angcm	sesqupedale			2025-08-24	2025	8	24												meters				1067	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1069	HumanObservation	Aeranthes grandiflora		species	Plantae	Orchidaceae	Aeranthes	grandiflora			2025-08-24	2025	8	24												meters				1069	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
